2025-11-23 11:16:38.125 [main] INFO  c.f.r.RagChatBotApplication - Starting RagChatBotApplication using Java 23 with PID 14360 (C:\Users\quang\Downloads\med-connect\rag-chat-bot\target\classes started by quang in C:\Users\quang\Downloads\med-connect)
2025-11-23 11:17:41.843 [main] INFO  o.a.c.c.C.[.[localhost].[/search] - Initializing Spring embedded WebApplicationContext
2025-11-23 11:17:42.178 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8095"]
2025-11-23 11:17:42.344 [main] INFO  c.f.f.FileServiceApplication - Starting FileServiceApplication using Java 23 with PID 28004 (C:\Users\quang\Downloads\med-connect\file_service\target\classes started by quang in C:\Users\quang\Downloads\med-connect)
2025-11-23 11:17:42.372 [main] INFO  c.f.f.FileServiceApplication - No active profile set, falling back to 1 default profile: "default"
2025-11-23 11:17:42.520 [main] INFO  c.f.v.VideoCallServiceApplication - Started VideoCallServiceApplication in 17.954 seconds (process running for 19.717)
2025-11-23 11:17:42.533 [main] INFO  c.c.socketio.SocketIOServer - Session store / pubsub factory used: MemoryStoreFactory (local session store only)
2025-11-23 11:17:42.857 [scheduling-1] INFO  c.f.v.s.VideoSessionScheduler - Found 1 video call session(s) to activate in thread: scheduling-1
2025-11-23 11:17:42.954 [nioEventLoopGroup-2-1] INFO  c.c.socketio.SocketIOServer - SocketIO server started at port: 9095
2025-11-23 11:17:42.954 [main] INFO  c.f.v.VideoCallServiceApplication - ============================================================
2025-11-23 11:17:42.955 [main] INFO  c.f.v.VideoCallServiceApplication - Socket.IO Server Started Successfully
2025-11-23 11:17:42.955 [main] INFO  c.f.v.VideoCallServiceApplication - ============================================================
2025-11-23 11:17:42.956 [main] INFO  c.f.v.VideoCallServiceApplication -   Listening on: localhost:9095
2025-11-23 11:17:42.956 [main] INFO  c.f.v.VideoCallServiceApplication -   CORS Origin: *
2025-11-23 11:17:42.956 [main] INFO  c.f.v.VideoCallServiceApplication -   WebRTC Events: 6 registered (joinRoom, ready, offer, answer, candidate, leaveRoom)
2025-11-23 11:17:42.956 [main] INFO  c.f.v.VideoCallServiceApplication - ============================================================
2025-11-23 11:17:42.956 [main] INFO  c.f.v.VideoCallServiceApplication - Server is ready to accept connections!
2025-11-23 11:17:43.535 [RMI TCP Connection(1)-192.168.1.4] INFO  o.a.c.c.C.[.[.[/video-call] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-11-23 11:17:43.717 [main] DEBUG org.elasticsearch.client.RestClient - request [HEAD https://localhost:9200/doctor_profiles] returned [HTTP/1.1 200 OK]
2025-11-23 11:17:43.791 [http-nio-8085-exec-1] INFO  c.f.n.service.NotificationService - Notification sent to room: user_c7a63286-3f9d-48eb-963d-06ec1692552f
2025-11-23 11:17:43.888 [main] DEBUG org.elasticsearch.client.RestClient - request [HEAD https://localhost:9200/users] returned [HTTP/1.1 200 OK]
2025-11-23 11:17:43.929 [main] DEBUG org.elasticsearch.client.RestClient - request [HEAD https://localhost:9200/appointment] returned [HTTP/1.1 200 OK]
2025-11-23 11:17:44.008 [http-nio-8085-exec-2] INFO  c.f.n.service.NotificationService - Notification sent to room: user_d7371e65-e327-4070-b6a3-f87beb599351
2025-11-23 11:17:44.013 [scheduling-1] INFO  c.f.v.s.VideoSessionScheduler - Successfully activated video room for session ID: 1bb39f01-0bde-4cf7-a7f0-0cbc46f3b3ac in thread: scheduling-1
2025-11-23 11:17:45.030 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8086"]
2025-11-23 11:17:45.033 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2025-11-23 11:17:45.034 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.43]
2025-11-23 11:17:45.110 [main] INFO  o.a.c.c.C.[.[localhost].[/file] - Initializing Spring embedded WebApplicationContext
2025-11-23 11:17:45.338 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8081"]
2025-11-23 11:17:45.547 [main] INFO  c.f.p.ProfileServiceApplication - Started ProfileServiceApplication in 15.414 seconds (process running for 16.81)
2025-11-23 11:17:45.554 [scheduling-1] INFO  c.f.p.s.SendExpirationEmailScheduler - Starting scheduled task: sendExpirationEmailToDoctor
2025-11-23 11:17:45.631 [scheduling-1] INFO  c.f.p.s.SendExpirationEmailScheduler - No pending prescription access requests found that are older than 45 minutes
2025-11-23 11:17:45.703 [main] INFO  org.mongodb.driver.client - MongoClient with metadata {"driver": {"name": "mongo-java-driver|sync|spring-boot", "version": "5.5.1"}, "os": {"type": "Windows", "name": "Windows 11", "architecture": "amd64", "version": "10.0"}, "platform": "Java/Oracle Corporation/23+37-2369"} created with settings MongoClientSettings{readPreference=primary, writeConcern=WriteConcern{w=null, wTimeout=null ms, journal=null}, retryWrites=true, retryReads=true, readConcern=ReadConcern{level=null}, credential=null, transportSettings=null, commandListeners=[io.micrometer.core.instrument.binder.mongodb.MongoMetricsCommandListener@1c0cf193], codecRegistry=ProvidersCodecRegistry{codecProviders=[ValueCodecProvider{}, BsonValueCodecProvider{}, DBRefCodecProvider{}, DBObjectCodecProvider{}, DocumentCodecProvider{}, CollectionCodecProvider{}, IterableCodecProvider{}, MapCodecProvider{}, GeoJsonCodecProvider{}, GridFSFileCodecProvider{}, Jsr310CodecProvider{}, JsonObjectCodecProvider{}, BsonCodecProvider{}, EnumCodecProvider{}, com.mongodb.client.model.mql.ExpressionCodecProvider@3dd66ff5, com.mongodb.Jep395RecordCodecProvider@24258b54, com.mongodb.KotlinCodecProvider@493968a9]}, loggerSettings=LoggerSettings{maxDocumentLength=1000}, clusterSettings={hosts=[localhost:27017], srvServiceName=mongodb, mode=SINGLE, requiredClusterType=UNKNOWN, requiredReplicaSetName='null', serverSelector='null', clusterListeners='[]', serverSelectionTimeout='30000 ms', localThreshold='15 ms'}, socketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=0, receiveBufferSize=0, proxySettings=ProxySettings{host=null, port=null, username=null, password=null}}, heartbeatSocketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=10000, receiveBufferSize=0, proxySettings=ProxySettings{host=null, port=null, username=null, password=null}}, connectionPoolSettings=ConnectionPoolSettings{maxSize=100, minSize=0, maxWaitTimeMS=120000, maxConnectionLifeTimeMS=0, maxConnectionIdleTimeMS=0, maintenanceInitialDelayMS=0, maintenanceFrequencyMS=60000, connectionPoolListeners=[io.micrometer.core.instrument.binder.mongodb.MongoMetricsConnectionPoolListener@32428874], maxConnecting=2}, serverSettings=ServerSettings{heartbeatFrequencyMS=10000, minHeartbeatFrequencyMS=500, serverMonitoringMode=AUTO, serverListeners='[]', serverMonitorListeners='[]'}, sslSettings=SslSettings{enabled=false, invalidHostNameAllowed=false, context=null}, applicationName='null', compressorList=[], uuidRepresentation=JAVA_LEGACY, serverApi=null, autoEncryptionSettings=null, dnsClient=null, inetAddressResolver=null, contextProvider=null, timeoutMS=null}
